patient,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,PAM50
TCGA-E2-A15S-01,0.0,0.0,0.0,0.0,23.26054,0.0,0.0,0.0,0.0,0.0,6.6053014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2740388,0.0,0.0,0.0,0.0,0.0,62.81456,0.0,34.08165,12.105125,27.9013,13.948537,30.655888,0.0,0.0,0.0,0.0,0.0,15.9078455,0.0,0.0,0.0,30.082893,68.95174,0.0,0.0,0.0,0.0,33.193054,0.0,0.0,18.369364,0.0,35.06905,0.0,0.0,0.0,0.0,0.0,10.761207,0.0,0.0,0.0,20.2338,0.0,0.0,LumB
TCGA-E2-A1AZ-01,0.0,0.0,0.0,0.0,63.27175,0.0,22.956964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.382005,0.0,0.0,0.0,70.856606,0.0,0.0,0.5437011,0.0,0.0,0.0,0.0,53.046005,84.92423,0.0,36.143486,55.569473,0.0,0.0,0.0,0.0,0.0,75.8566,0.0,0.0,100.729706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.02779,0.0,0.0,Basal
TCGA-E2-A1B0-01,0.0,0.0,0.0,0.0,55.317486,0.0,3.8979359,0.0,0.0,0.0,0.0,0.0,7.295334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.416076,0.0,0.0,0.0,0.30355483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.252365,42.0517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3184,0.0,0.0,40.665176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-E2-A1B1-01,0.0,0.0,0.0,41.639854,17.077578,0.0,0.0,12.295275,8.890401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333347,0.0,0.0,0.0,0.0,0.0,0.0,2.5754368,0.0,0.0,0.0,30.043575,40.50049,0.0,25.989344,0.0,20.265644,0.0,13.459863,0.0,0.0,0.0,0.0,81.48677,0.0,0.0,0.0,64.33824,0.0,9.113395,0.0,0.0,0.0,92.2453,0.0,26.037815,0.0,0.0,0.0,23.01962,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1B4-01,0.0,0.0,0.0,38.18128,17.912779,0.0,0.0,23.142809,8.322658,0.0,0.0,0.0,0.0,4.8209653,0.0,0.0,0.0,0.0,39.102417,13.75659,0.0,0.0,0.0,0.0,0.0,12.379415,0.0,0.0,0.0,0.0,33.291996,0.0,25.597595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.22935,0.0,0.0,0.0,46.61927,0.0,1.5329099,0.0,12.4354725,0.0,73.65352,0.0,30.801311,0.0,0.0,0.0,15.875914,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1B5-01,0.0,0.0,0.0,11.919951,14.282613,0.0,0.0,5.957875,0.7539774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23181,0.0,0.0,0.0,0.0,0.0,0.0,7.8059855,0.0,0.0,0.0,8.809562,29.10743,0.0,15.009444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.519276,0.0,0.0,0.0,34.121346,0.0,1.7108101,0.0,2.3387182,0.0,62.959385,0.0,11.057628,0.0,0.0,0.0,14.959756,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1BC-01,0.0,0.0,0.0,22.66383,15.472781,0.0,0.0,0.46715558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.550444,0.0,0.0,0.0,0.0,0.0,0.0,8.649237,0.0,0.0,0.0,12.721346,22.49558,0.0,14.478592,0.0,0.0,0.0,11.878953,0.0,0.0,0.0,0.0,44.262417,0.0,0.0,0.0,31.570251,0.0,5.027837,0.0,0.0,0.0,53.574,0.0,6.3750086,0.0,0.0,0.0,15.170854,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1BD-01,0.0,0.0,0.0,8.559402,10.582121,0.0,0.0,7.8134556,1.4837047,0.0,0.0,0.0,0.0,7.368334,0.0,0.0,0.0,0.0,16.2309,15.411792,0.0,0.0,0.0,0.0,0.0,9.609588,0.0,0.0,0.0,0.0,20.48951,0.0,11.729284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.476585,0.0,0.0,0.0,21.822758,0.0,0.0,0.0,15.352024,0.0,49.562542,0.0,14.287303,0.0,0.0,0.0,7.4672613,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1IG-01,0.0,0.0,0.0,0.0,8.735755,0.0,25.725677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.524,0.0,0.0,0.0,0.0,0.0,17.646414,12.799015,0.0,0.0,0.0,13.437478,27.462883,0.0,20.160881,0.0,0.0,0.0,20.371872,0.0,0.0,0.0,0.0,68.44409,0.0,0.0,0.0,11.518534,11.819082,5.9176826,0.0,20.358007,0.0,51.21988,0.0,0.0,0.0,0.0,0.0,15.60231,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1IL-01,0.0,0.0,0.0,33.519554,18.32433,0.0,0.0,13.104519,3.8309093,0.0,0.0,0.0,0.0,13.92459,0.0,0.0,0.0,0.0,32.757603,6.28271,0.0,0.0,0.0,0.0,8.539863,16.035873,0.0,0.0,0.0,0.0,16.726152,0.0,6.3817186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.47457,0.0,0.0,0.0,42.013603,0.0,3.906205,0.0,8.071231,0.0,71.619736,0.0,29.270813,0.0,0.0,0.0,14.066005,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1IU-01,0.0,0.0,0.0,30.914587,14.285256,0.0,0.0,6.519826,4.4187565,0.0,0.0,0.0,0.0,3.875016,0.0,0.0,0.0,0.0,29.443974,4.710066,0.0,0.0,0.0,0.0,0.0,7.113738,0.0,0.0,0.0,9.288673,27.02339,0.0,16.298988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.358322,0.0,0.0,0.0,41.567444,0.0,4.417016,0.0,1.2881627,0.0,60.431408,0.0,23.545658,0.0,0.0,0.0,17.978376,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1L6-01,0.0,0.0,0.0,37.264984,15.200804,0.0,0.0,20.578928,13.2866335,0.0,0.0,0.0,0.35499087,5.2941217,0.0,0.0,0.0,0.0,33.107037,7.668765,0.0,0.0,0.0,0.0,0.0,9.624679,0.0,0.0,0.0,0.0,30.445156,0.0,20.809269,0.0,5.3322406,0.0,0.0,0.0,0.0,0.0,0.0,53.31164,0.0,0.0,0.0,51.790947,0.0,2.3163931,0.0,5.8356786,0.0,64.46285,0.0,27.654343,0.0,0.0,0.0,12.837774,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1L7-01,0.0,0.0,0.0,0.0,47.60254,0.0,46.674583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.93432,0.0,0.0,0.0,12.134387,0.0,0.0,0.0,0.0,0.0,68.15653,7.732162,35.35234,35.014565,11.706566,0.0,1.3213375,0.0,0.0,0.0,0.0,0.0,25.402636,0.0,0.0,0.0,18.685774,73.11569,0.0,0.0,0.0,0.0,23.979254,0.0,0.0,37.15989,0.0,48.893272,0.0,0.0,0.0,0.0,0.0,16.210596,0.0,0.0,0.0,24.299131,0.0,0.0,LumB
TCGA-E2-A1L8-01,0.0,0.0,0.0,11.599135,5.1246433,0.0,5.605771,1.6354554,0.0,0.0,0.0,0.0,0.0,0.55587167,0.0,0.0,0.0,0.0,23.409071,16.000492,0.0,0.0,0.0,0.0,4.272767,14.298822,0.0,0.0,0.0,0.0,11.362634,0.0,9.270582,0.0,0.0,0.0,7.604531,0.0,0.0,0.0,0.0,52.274605,0.0,0.0,0.0,11.833832,3.584083,0.0,0.0,20.454414,0.0,56.500687,0.0,0.0,0.0,0.0,0.0,12.401475,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E2-A1LB-01,0.0,0.0,0.0,0.0,50.653313,0.0,6.38214,0.0,0.0,20.293417,0.0,0.0,11.580492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.443668,0.0,0.0,0.0,13.435183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2576222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.218624,0.0,0.0,19.541224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-E2-A1LG-01,0.0,0.0,0.0,0.0,65.62294,0.0,3.0113401,0.0,0.0,17.12934,0.0,0.0,14.811428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.841564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.49421,54.91321,0.0,19.722578,14.588686,0.0,0.0,0.0,0.0,0.0,42.67776,0.0,0.0,94.76685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-E2-A1LK-01,0.0,0.0,11.8912735,0.0,85.63012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.931244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.765594,117.58003,0.0,45.543648,54.743256,0.0,0.0,0.0,0.0,0.0,82.07718,0.0,0.0,150.84538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.308798,0.0,0.0,Basal
TCGA-E2-A1LL-01,0.0,0.0,0.0,0.0,57.68423,0.0,3.5648537,0.0,0.0,0.0,0.0,0.0,8.423456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.065851,0.0,0.0,2.4391284,0.0,0.0,0.0,0.0,30.18084,49.84703,0.0,22.562996,20.929626,0.0,0.0,0.0,0.0,0.0,47.65199,0.0,0.0,68.96941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-E2-A3DX-01,0.0,0.0,0.0,39.61564,16.61438,0.0,0.0,14.030748,12.510903,0.0,0.0,0.0,0.0,6.1860986,0.0,0.0,0.0,0.0,29.673283,0.052533284,0.0,0.0,0.0,0.0,0.01181372,25.41672,0.0,0.0,0.0,0.0,22.78518,0.0,10.913511,2.3549392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.925804,0.0,0.0,0.0,58.075703,0.0,8.565581,0.0,2.026693,0.0,74.87128,0.0,36.263676,0.0,0.0,0.0,12.057959,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1N3-01,0.0,0.0,0.0,10.606826,0.0,0.0,9.407607,0.0,5.750903,0.0,0.0,0.0,0.0,20.892311,0.0,0.0,0.16276197,0.0,20.145426,23.889124,0.0,0.0,0.0,0.0,14.939472,0.0,0.0,0.0,0.0,0.0,13.620741,0.0,6.669916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.242496,0.0,0.0,0.0,0.0,7.4950004,0.0,0.0,26.748928,0.0,28.514788,0.0,35.57932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1N4-01,0.0,0.0,0.0,16.464148,5.6722164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8419762,0.0,0.0,0.0,0.0,18.540178,2.7718005,0.0,0.0,0.0,0.0,0.0,4.075719,0.0,0.0,0.0,7.469498,19.053667,0.0,9.480553,0.0,0.0,0.0,4.5031886,0.0,0.0,0.0,0.0,51.61009,0.0,0.0,0.0,29.362846,1.482858,0.49392778,0.0,0.91608936,0.0,47.662598,0.0,11.780839,0.0,0.0,0.0,15.596798,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1N5-01,0.0,0.0,0.0,21.11193,21.160816,0.0,0.0,14.673938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.083782,0.73164785,0.0,0.0,0.0,0.0,0.0,6.825173,0.0,0.0,0.0,0.0,33.115463,0.0,25.208694,0.0,0.0,0.0,1.5588654,0.0,0.0,0.0,0.0,49.48076,0.0,0.0,0.0,26.55778,0.0,0.0,0.0,19.652641,0.0,61.21909,0.0,0.1743682,0.0,0.0,0.0,16.654833,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1N6-01,0.0,0.0,0.0,0.0,37.17888,0.0,12.579298,0.0,0.0,0.0,0.0,0.0,2.143086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.014084,3.158083,17.311148,5.211273,9.76727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.289612,21.921509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9671,0.0,14.922209,0.0,0.0,0.0,0.0,0.0,3.7743573,0.0,0.0,0.0,0.6853233,0.0,0.0,LumB
TCGA-E9-A1N8-01,0.0,0.0,5.899608,0.0,81.228065,0.0,26.974987,0.0,0.0,5.0596757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.202788,0.0,0.0,0.0,99.902824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.58965,114.803566,0.0,49.67803,62.4589,0.0,0.0,0.0,0.0,0.0,90.60587,0.0,0.0,138.94418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.387924,0.0,0.0,Basal
TCGA-E9-A1N9-01,0.0,0.0,0.0,0.0,46.600777,0.0,20.12571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.089722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.614208,23.090445,0.0,14.058855,0.0,0.0,0.0,0.0,0.0,61.692516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987818,0.0,0.0,Basal
TCGA-E9-A1NA-01,0.0,0.0,0.0,0.0,15.677291,0.0,19.837015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.907371,0.0,0.0,0.0,0.0,0.0,18.187601,0.0,0.0,9.599444,1.6592351,0.0,15.237174,0.0,3.9584208,0.0,0.0,0.0,13.170332,0.0,0.0,0.0,0.0,41.47712,0.0,0.0,0.0,0.0,8.641531,0.0,0.0,20.257078,0.0,29.6956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.574678,0.0,0.0,LumB
TCGA-E9-A1ND-01,0.0,0.0,0.0,0.0,65.311485,0.0,0.6157855,0.0,0.0,4.149663,0.0,0.0,6.3342514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.594639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.432354,63.21589,0.0,22.16109,22.392872,0.0,0.0,0.0,0.0,0.0,50.854366,0.0,0.0,89.5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Basal
TCGA-E9-A1NE-01,0.0,0.0,0.0,17.103527,13.210083,0.0,0.0,7.6692557,0.6741991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64921,0.0,0.0,0.0,0.0,0.0,0.0,8.001498,0.0,0.0,0.0,5.3757544,14.54131,0.0,8.02454,0.0,4.880553,0.0,0.0,0.0,0.0,0.0,0.0,46.24603,0.0,0.0,0.0,31.874577,0.0,0.0,0.0,0.0,0.0,46.47589,0.0,10.402272,0.0,0.0,0.0,8.976079,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1NF-01,0.0,0.0,0.0,0.0,17.614782,0.0,24.594105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9377623,0.0,0.0,0.0,0.0,0.0,21.231058,0.0,7.254646,12.130519,9.383334,0.0,13.435423,0.0,5.3080916,0.0,0.0,0.0,6.577027,0.0,0.0,0.0,2.1788285,33.2685,0.0,0.0,0.0,0.0,8.751343,0.0,0.0,24.84134,0.0,25.75642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.629924,0.0,0.0,LumB
TCGA-E9-A1NG-01,0.0,0.0,0.0,18.254337,17.915194,0.0,0.0,2.5004935,2.293636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.260592,0.0,0.0,0.0,0.0,0.0,22.21691,22.347431,0.0,0.0,0.0,0.0,27.030659,0.0,17.39488,0.0,0.0,0.0,5.7028823,0.0,0.0,0.0,0.0,64.66317,0.0,0.0,0.0,40.235622,0.0,0.0,0.0,12.584322,0.0,66.81925,0.0,4.917424,0.0,0.0,0.0,18.768225,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1NH-01,0.0,0.0,0.0,5.8029757,20.178787,0.0,0.0,0.12873362,0.0,0.0,0.0,0.0,0.0,5.538268,0.0,0.0,0.0,0.0,11.572015,8.795179,0.0,0.0,0.0,0.0,21.395912,13.22726,0.0,0.0,0.0,0.0,16.462685,0.0,8.433349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949173,0.0,0.0,0.0,13.140395,3.19965,0.0,0.0,22.701723,0.0,47.165184,0.0,2.6558783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1NI-01,0.0,0.0,0.0,0.0,33.49571,0.0,11.711034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1292782,0.0,0.0,0.0,19.042694,0.0,0.0,0.0,0.0,0.0,49.78094,0.0,28.732517,6.375029,20.119043,4.1218214,17.628399,0.0,0.0,0.0,0.0,0.0,5.186063,0.0,0.0,0.0,27.14775,58.647575,0.0,0.0,0.0,0.0,24.432182,0.0,0.0,27.483206,0.0,42.882946,0.0,0.0,0.0,0.0,0.0,16.005579,0.0,0.0,0.0,4.534874,0.0,0.0,LumB
TCGA-E9-A1QZ-01,0.0,0.0,0.0,22.255232,11.77454,0.0,0.0,12.541672,3.4372587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.048857,0.0,0.0,0.0,0.0,0.0,0.0,12.393142,0.0,0.0,0.0,9.6167145,24.64763,0.0,15.9409895,0.0,0.0,0.0,2.588428,0.0,0.0,0.0,0.0,58.791283,0.0,0.0,0.0,40.925056,0.0,8.346411,0.0,1.0786428,0.0,69.967545,0.0,15.900187,0.0,0.0,0.0,16.376179,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R0-01,0.0,0.0,0.0,14.347082,22.883255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8758428,0.0,0.0,0.0,0.0,31.213728,0.0,0.0,0.0,0.0,0.0,11.159578,15.251184,0.0,0.0,0.0,17.427338,31.142155,0.0,24.165594,0.0,0.0,0.0,19.710346,0.0,0.0,0.0,0.0,54.14347,0.0,0.0,0.0,33.90852,5.416738,2.0032034,0.0,1.1756036,0.0,58.42688,0.0,10.807841,0.0,0.0,0.0,20.043104,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R2-01,0.0,0.0,0.0,0.0,4.8932996,0.0,2.251394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.094987,0.0,0.0,0.0,0.0,0.0,15.224507,0.7819958,0.0,0.0,0.0,9.897648,19.622475,0.0,6.7914505,0.0,0.0,0.0,14.350922,0.0,0.0,0.0,0.0,56.122868,0.0,0.0,0.0,5.312217,2.838488,0.21745591,0.0,13.089045,0.0,47.6936,0.0,0.0,0.0,0.0,0.0,8.661801,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R3-01,0.0,0.0,0.0,33.425438,16.959753,0.0,0.0,9.215384,1.4911216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.263138,2.0444639,0.0,0.0,0.0,0.0,18.703482,23.478174,0.0,0.0,0.0,0.0,28.285316,0.0,15.835237,0.0,0.0,0.0,1.2261437,0.0,0.0,0.0,0.0,84.0694,0.0,0.0,0.0,48.766747,0.0,0.0,0.0,11.1640415,0.0,86.70476,0.0,20.89906,0.0,0.0,0.0,18.93938,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R4-01,0.0,0.0,0.0,0.0,20.16662,0.0,0.0,0.0,0.0,0.0,7.786395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6632414,0.0,0.0,0.0,0.0,0.0,30.967802,12.610168,9.58593,0.0,0.0,0.0,16.653181,0.0,0.0,0.0,0.0,0.0,3.0269032,0.0,0.0,0.0,0.0,49.96355,0.0,0.0,0.0,0.0,17.174267,0.0,0.0,16.62257,0.0,36.79915,0.0,0.0,0.0,0.0,0.0,9.800108,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-E9-A1R5-01,0.0,0.0,0.0,0.0,20.57124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.294271,0.0,0.0,0.0,0.0,0.0,35.184677,16.35431,0.0,0.0,0.0,0.0,18.643799,0.0,11.111245,0.0,0.0,0.0,19.148048,0.0,0.0,0.0,0.0,59.757156,0.0,0.0,0.0,9.668082,9.986388,0.0,0.0,27.135757,0.0,65.30153,0.0,0.0,0.0,0.0,0.0,13.87078,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R6-01,0.0,0.0,0.0,0.0,0.8220516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.966047,0.0,0.0,0.0,0.0,0.0,28.140383,0.0,0.0,0.0,0.0,21.073082,17.447006,0.0,5.4662747,0.0,0.0,0.0,34.213108,0.0,0.0,0.0,0.0,58.440804,0.0,0.0,0.0,1.4910344,14.878421,0.74013275,0.0,8.70632,0.0,47.286667,0.0,0.0,0.0,0.0,0.0,23.971834,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1R7-01,0.0,0.0,0.0,0.0,2.0895293,0.0,33.738213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94338,0.0,0.0,0.0,0.0,0.0,9.316693,21.877665,0.0,0.0,0.0,4.976665,18.619097,0.0,6.6943645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.862766,0.0,0.0,0.0,12.593016,18.519886,0.0,0.0,23.54249,0.0,45.429195,0.0,0.0,0.0,0.0,0.0,5.358518,0.0,0.0,0.0,0.0,0.0,0.0,LumB
TCGA-E9-A1RB-01,0.0,0.0,0.0,0.0,25.942234,0.0,20.29741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56072,0.0,3.0209293,13.978099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.604516,41.489822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.530186,0.0,23.50574,0.0,0.0,0.0,0.0,0.0,4.214741,0.0,0.0,0.0,13.399847,0.0,0.0,LumB
TCGA-E9-A1RC-01,0.0,0.0,0.0,0.0,7.862277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.40295,6.8627806,0.0,0.0,0.0,0.0,31.920448,5.8415065,0.0,0.0,0.0,0.0,12.102514,0.0,0.0,0.0,0.0,0.0,22.05651,0.0,0.0,0.0,0.0,77.27673,0.0,0.0,0.0,0.0,18.377071,0.0,0.0,22.000912,0.0,66.47273,0.0,0.0,0.0,0.0,0.0,19.493238,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1RD-01,0.0,0.0,0.0,5.6703215,12.782756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456308,0.0,0.0,0.0,0.0,22.705837,8.804365,0.0,0.0,0.0,0.0,15.289909,5.1373925,0.0,0.0,0.0,0.0,20.497734,0.0,10.12994,0.0,0.0,0.0,2.453147,0.0,0.0,0.0,0.0,52.730637,0.0,0.0,0.0,16.732576,7.826591,0.0,0.0,11.934656,0.0,47.622757,0.0,6.6127014,0.0,0.0,0.0,15.691251,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1RE-01,0.0,0.0,0.0,0.0,14.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.379023,0.0,0.0,0.0,0.0,0.0,69.23985,0.0,20.186424,20.81288,20.792946,17.962784,35.38932,0.0,0.0,0.0,0.0,0.0,31.054192,0.0,0.0,0.0,17.002907,85.11703,0.0,0.0,0.0,0.0,39.042652,0.0,0.0,20.185984,0.0,56.15487,0.0,0.0,0.0,0.0,0.0,15.880549,0.0,0.0,0.0,19.62997,0.0,0.0,LumB
TCGA-E9-A1RF-01,0.0,0.0,0.0,0.0,19.680721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0121264,0.0,0.0,0.0,0.0,0.0,16.41795,4.6831083,0.0,0.0,0.0,0.0,13.943848,0.0,9.235338,0.0,0.0,0.0,17.257599,0.0,0.0,0.0,0.0,30.334465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.176748,0.0,32.774147,0.0,0.0,0.0,0.0,0.0,9.002914,0.0,0.0,0.0,0.0,0.0,0.0,LumA
TCGA-E9-A1RH-01,0.0,0.0,0.0,0.0,62.103817,0.0,2.8185241,0.0,0.0,26.23266,0.0,0.0,15.023117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7218814,0.0,0.0,0.0,0.0,0.0,0.0,12.407478,26.10618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.489258,0.0,0.0,47.84216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her2
TCGA-E9-A1RI-01,0.0,0.0,0.0,13.579181,4.212741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.580042,0.0,0.0,0.0,0.0,0.0,13.330023,9.216794,0.0,0.0,0.0,22.09768,28.111044,0.0,17.710663,0.0,0.0,0.0,30.43532,0.0,0.0,0.0,0.0,77.95961,0.0,0.0,0.0,36.175304,6.188358,7.5026555,0.0,9.148028,0.0,74.92966,0.0,4.8919234,0.0,0.0,0.0,25.470016,0.0,0.0,0.0,0.0,0.0,0.0,LumA
